ID,Date,Season,Team,Opponent,Venue,Goals,Rk_x,G-PK_x,Age_x,W_x,D_x,L_x,GD_x,Pts_x,GF_x,WR_x,Rk_y,G-PK_y,Age_y,W_y,D_y,L_y,GD_y,Pts_y,GF_y,WR_y
181,2018-05-27,2018,Vålerenga,Trondheims-Ørn,Home,0,7.0,38.0,25.8,10.0,4.0,8.0,5.0,34.0,38.0,0.45454545454545453,8.0,36.0,22.1,8.0,6.0,8.0,0.0,30.0,36.0,0.36363636363636365
181,2018-05-27,2018,Trondheims-Ørn,Vålerenga,Away,1,8.0,36.0,22.1,8.0,6.0,8.0,0.0,30.0,36.0,0.36363636363636365,7.0,38.0,25.8,10.0,4.0,8.0,5.0,34.0,38.0,0.45454545454545453
182,2018-05-27,2018,LSK Kvinner,Avaldsnes,Home,4,1.0,65.0,24.2,19.0,2.0,1.0,50.0,59.0,68.0,0.8636363636363636,2.0,48.0,25.5,15.0,3.0,4.0,34.0,48.0,51.0,0.6818181818181818
182,2018-05-27,2018,Avaldsnes,LSK Kvinner,Away,0,2.0,48.0,25.5,15.0,3.0,4.0,34.0,48.0,51.0,0.6818181818181818,1.0,65.0,24.2,19.0,2.0,1.0,50.0,59.0,68.0,0.8636363636363636
183,2018-06-04,2018,Avaldsnes,Klepp,Home,1,2.0,48.0,25.5,15.0,3.0,4.0,34.0,48.0,51.0,0.6818181818181818,4.0,31.0,23.5,12.0,4.0,6.0,10.0,40.0,34.0,0.5454545454545454
183,2018-06-04,2018,Klepp,Avaldsnes,Away,2,4.0,31.0,23.5,12.0,4.0,6.0,10.0,40.0,34.0,0.5454545454545454,2.0,48.0,25.5,15.0,3.0,4.0,34.0,48.0,51.0,0.6818181818181818
184,2018-06-16,2018,Sandviken,Lyn,Home,6,9.0,23.0,24.4,4.0,6.0,12.0,-11.0,18.0,23.0,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184,2018-06-16,2018,Lyn,Sandviken,Away,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,23.0,24.4,4.0,6.0,12.0,-11.0,18.0,23.0,0.18181818181818182
185,2018-06-16,2018,Trondheims-Ørn,Kolbotn,Home,2,8.0,36.0,22.1,8.0,6.0,8.0,0.0,30.0,36.0,0.36363636363636365,10.0,16.0,21.9,4.0,3.0,15.0,-26.0,15.0,17.0,0.18181818181818182
185,2018-06-16,2018,Kolbotn,Trondheims-Ørn,Away,2,10.0,16.0,21.9,4.0,3.0,15.0,-26.0,15.0,17.0,0.18181818181818182,8.0,36.0,22.1,8.0,6.0,8.0,0.0,30.0,36.0,0.36363636363636365
186,2018-06-16,2018,Avaldsnes,Arna-Bjørnar,Home,1,2.0,48.0,25.5,15.0,3.0,4.0,34.0,48.0,51.0,0.6818181818181818,6.0,36.0,22.0,9.0,8.0,5.0,11.0,35.0,39.0,0.4090909090909091
186,2018-06-16,2018,Arna-Bjørnar,Avaldsnes,Away,0,6.0,36.0,22.0,9.0,8.0,5.0,11.0,35.0,39.0,0.4090909090909091,2.0,48.0,25.5,15.0,3.0,4.0,34.0,48.0,51.0,0.6818181818181818
187,2018-06-16,2018,Vålerenga,Røa,Home,2,7.0,38.0,25.8,10.0,4.0,8.0,5.0,34.0,38.0,0.45454545454545453,5.0,42.0,22.8,11.0,4.0,7.0,14.0,37.0,42.0,0.5
187,2018-06-16,2018,Røa,Vålerenga,Away,1,5.0,42.0,22.8,11.0,4.0,7.0,14.0,37.0,42.0,0.5,7.0,38.0,25.8,10.0,4.0,8.0,5.0,34.0,38.0,0.45454545454545453
188,2018-06-16,2018,Grand Bodø,Stabæk,Home,0,11.0,29.0,22.7,2.0,2.0,18.0,-50.0,8.0,30.0,0.09090909090909091,3.0,44.0,25.5,13.0,4.0,5.0,23.0,43.0,46.0,0.5909090909090909
188,2018-06-16,2018,Stabæk,Grand Bodø,Away,3,3.0,44.0,25.5,13.0,4.0,5.0,23.0,43.0,46.0,0.5909090909090909,11.0,29.0,22.7,2.0,2.0,18.0,-50.0,8.0,30.0,0.09090909090909091
189,2018-06-16,2018,Klepp,LSK Kvinner,Home,0,4.0,31.0,23.5,12.0,4.0,6.0,10.0,40.0,34.0,0.5454545454545454,1.0,65.0,24.2,19.0,2.0,1.0,50.0,59.0,68.0,0.8636363636363636
189,2018-06-16,2018,LSK Kvinner,Klepp,Away,2,1.0,65.0,24.2,19.0,2.0,1.0,50.0,59.0,68.0,0.8636363636363636,4.0,31.0,23.5,12.0,4.0,6.0,10.0,40.0,34.0,0.5454545454545454
190,2018-06-23,2018,Kolbotn,Avaldsnes,Home,2,10.0,16.0,21.9,4.0,3.0,15.0,-26.0,15.0,17.0,0.18181818181818182,2.0,48.0,25.5,15.0,3.0,4.0,34.0,48.0,51.0,0.6818181818181818
190,2018-06-23,2018,Avaldsnes,Kolbotn,Away,0,2.0,48.0,25.5,15.0,3.0,4.0,34.0,48.0,51.0,0.6818181818181818,10.0,16.0,21.9,4.0,3.0,15.0,-26.0,15.0,17.0,0.18181818181818182
191,2018-06-23,2018,Røa,Sandviken,Home,3,5.0,42.0,22.8,11.0,4.0,7.0,14.0,37.0,42.0,0.5,9.0,23.0,24.4,4.0,6.0,12.0,-11.0,18.0,23.0,0.18181818181818182
191,2018-06-23,2018,Sandviken,Røa,Away,2,9.0,23.0,24.4,4.0,6.0,12.0,-11.0,18.0,23.0,0.18181818181818182,5.0,42.0,22.8,11.0,4.0,7.0,14.0,37.0,42.0,0.5
192,2018-06-23,2018,Stabæk,Klepp,Home,0,3.0,44.0,25.5,13.0,4.0,5.0,23.0,43.0,46.0,0.5909090909090909,4.0,31.0,23.5,12.0,4.0,6.0,10.0,40.0,34.0,0.5454545454545454
192,2018-06-23,2018,Klepp,Stabæk,Away,1,4.0,31.0,23.5,12.0,4.0,6.0,10.0,40.0,34.0,0.5454545454545454,3.0,44.0,25.5,13.0,4.0,5.0,23.0,43.0,46.0,0.5909090909090909
193,2018-06-23,2018,Lyn,Trondheims-Ørn,Home,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,36.0,22.1,8.0,6.0,8.0,0.0,30.0,36.0,0.36363636363636365
193,2018-06-23,2018,Trondheims-Ørn,Lyn,Away,3,8.0,36.0,22.1,8.0,6.0,8.0,0.0,30.0,36.0,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
194,2018-06-23,2018,Arna-Bjørnar,Vålerenga,Home,3,6.0,36.0,22.0,9.0,8.0,5.0,11.0,35.0,39.0,0.4090909090909091,7.0,38.0,25.8,10.0,4.0,8.0,5.0,34.0,38.0,0.45454545454545453
194,2018-06-23,2018,Vålerenga,Arna-Bjørnar,Away,2,7.0,38.0,25.8,10.0,4.0,8.0,5.0,34.0,38.0,0.45454545454545453,6.0,36.0,22.0,9.0,8.0,5.0,11.0,35.0,39.0,0.4090909090909091
195,2018-06-24,2018,LSK Kvinner,Grand Bodø,Home,2,1.0,65.0,24.2,19.0,2.0,1.0,50.0,59.0,68.0,0.8636363636363636,11.0,29.0,22.7,2.0,2.0,18.0,-50.0,8.0,30.0,0.09090909090909091
195,2018-06-24,2018,Grand Bodø,LSK Kvinner,Away,0,11.0,29.0,22.7,2.0,2.0,18.0,-50.0,8.0,30.0,0.09090909090909091,1.0,65.0,24.2,19.0,2.0,1.0,50.0,59.0,68.0,0.8636363636363636
196,2018-06-27,2018,Kolbotn,Røa,Home,0,10.0,16.0,21.9,4.0,3.0,15.0,-26.0,15.0,17.0,0.18181818181818182,5.0,42.0,22.8,11.0,4.0,7.0,14.0,37.0,42.0,0.5
196,2018-06-27,2018,Røa,Kolbotn,Away,2,5.0,42.0,22.8,11.0,4.0,7.0,14.0,37.0,42.0,0.5,10.0,16.0,21.9,4.0,3.0,15.0,-26.0,15.0,17.0,0.18181818181818182
197,2018-06-30,2018,Trondheims-Ørn,LSK Kvinner,Home,2,8.0,36.0,22.1,8.0,6.0,8.0,0.0,30.0,36.0,0.36363636363636365,1.0,65.0,24.2,19.0,2.0,1.0,50.0,59.0,68.0,0.8636363636363636
197,2018-06-30,2018,LSK Kvinner,Trondheims-Ørn,Away,3,1.0,65.0,24.2,19.0,2.0,1.0,50.0,59.0,68.0,0.8636363636363636,8.0,36.0,22.1,8.0,6.0,8.0,0.0,30.0,36.0,0.36363636363636365
198,2018-06-30,2018,Sandviken,Stabæk,Home,1,9.0,23.0,24.4,4.0,6.0,12.0,-11.0,18.0,23.0,0.18181818181818182,3.0,44.0,25.5,13.0,4.0,5.0,23.0,43.0,46.0,0.5909090909090909
198,2018-06-30,2018,Stabæk,Sandviken,Away,3,3.0,44.0,25.5,13.0,4.0,5.0,23.0,43.0,46.0,0.5909090909090909,9.0,23.0,24.4,4.0,6.0,12.0,-11.0,18.0,23.0,0.18181818181818182
199,2018-06-30,2018,Klepp,Kolbotn,Home,2,4.0,31.0,23.5,12.0,4.0,6.0,10.0,40.0,34.0,0.5454545454545454,10.0,16.0,21.9,4.0,3.0,15.0,-26.0,15.0,17.0,0.18181818181818182
199,2018-06-30,2018,Kolbotn,Klepp,Away,1,10.0,16.0,21.9,4.0,3.0,15.0,-26.0,15.0,17.0,0.18181818181818182,4.0,31.0,23.5,12.0,4.0,6.0,10.0,40.0,34.0,0.5454545454545454
200,2018-06-30,2018,Grand Bodø,Arna-Bjørnar,Home,0,11.0,29.0,22.7,2.0,2.0,18.0,-50.0,8.0,30.0,0.09090909090909091,6.0,36.0,22.0,9.0,8.0,5.0,11.0,35.0,39.0,0.4090909090909091
200,2018-06-30,2018,Arna-Bjørnar,Grand Bodø,Away,4,6.0,36.0,22.0,9.0,8.0,5.0,11.0,35.0,39.0,0.4090909090909091,11.0,29.0,22.7,2.0,2.0,18.0,-50.0,8.0,30.0,0.09090909090909091
201,2018-07-01,2018,Avaldsnes,Røa,Home,2,2.0,48.0,25.5,15.0,3.0,4.0,34.0,48.0,51.0,0.6818181818181818,5.0,42.0,22.8,11.0,4.0,7.0,14.0,37.0,42.0,0.5
201,2018-07-01,2018,Røa,Avaldsnes,Away,2,5.0,42.0,22.8,11.0,4.0,7.0,14.0,37.0,42.0,0.5,2.0,48.0,25.5,15.0,3.0,4.0,34.0,48.0,51.0,0.6818181818181818
202,2018-07-01,2018,Vålerenga,Lyn,Home,6,7.0,38.0,25.8,10.0,4.0,8.0,5.0,34.0,38.0,0.45454545454545453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202,2018-07-01,2018,Lyn,Vålerenga,Away,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,38.0,25.8,10.0,4.0,8.0,5.0,34.0,38.0,0.45454545454545453
203,2018-07-04,2018,Arna-Bjørnar,Avaldsnes,Home,4,6.0,36.0,22.0,9.0,8.0,5.0,11.0,35.0,39.0,0.4090909090909091,2.0,48.0,25.5,15.0,3.0,4.0,34.0,48.0,51.0,0.6818181818181818
203,2018-07-04,2018,Avaldsnes,Arna-Bjørnar,Away,1,2.0,48.0,25.5,15.0,3.0,4.0,34.0,48.0,51.0,0.6818181818181818,6.0,36.0,22.0,9.0,8.0,5.0,11.0,35.0,39.0,0.4090909090909091
204,2018-08-03,2018,Lyn,Avaldsnes,Home,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,48.0,25.5,15.0,3.0,4.0,34.0,48.0,51.0,0.6818181818181818
204,2018-08-03,2018,Avaldsnes,Lyn,Away,2,2.0,48.0,25.5,15.0,3.0,4.0,34.0,48.0,51.0,0.6818181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,2018-08-04,2018,Røa,Klepp,Home,0,5.0,42.0,22.8,11.0,4.0,7.0,14.0,37.0,42.0,0.5,4.0,31.0,23.5,12.0,4.0,6.0,10.0,40.0,34.0,0.5454545454545454
205,2018-08-04,2018,Klepp,Røa,Away,1,4.0,31.0,23.5,12.0,4.0,6.0,10.0,40.0,34.0,0.5454545454545454,5.0,42.0,22.8,11.0,4.0,7.0,14.0,37.0,42.0,0.5
206,2018-08-04,2018,Kolbotn,Sandviken,Home,1,10.0,16.0,21.9,4.0,3.0,15.0,-26.0,15.0,17.0,0.18181818181818182,9.0,23.0,24.4,4.0,6.0,12.0,-11.0,18.0,23.0,0.18181818181818182
206,2018-08-04,2018,Sandviken,Kolbotn,Away,1,9.0,23.0,24.4,4.0,6.0,12.0,-11.0,18.0,23.0,0.18181818181818182,10.0,16.0,21.9,4.0,3.0,15.0,-26.0,15.0,17.0,0.18181818181818182
207,2018-08-04,2018,LSK Kvinner,Vålerenga,Home,2,1.0,65.0,24.2,19.0,2.0,1.0,50.0,59.0,68.0,0.8636363636363636,7.0,38.0,25.8,10.0,4.0,8.0,5.0,34.0,38.0,0.45454545454545453
207,2018-08-04,2018,Vålerenga,LSK Kvinner,Away,0,7.0,38.0,25.8,10.0,4.0,8.0,5.0,34.0,38.0,0.45454545454545453,1.0,65.0,24.2,19.0,2.0,1.0,50.0,59.0,68.0,0.8636363636363636
208,2018-08-04,2018,Stabæk,Grand Bodø,Home,2,3.0,44.0,25.5,13.0,4.0,5.0,23.0,43.0,46.0,0.5909090909090909,11.0,29.0,22.7,2.0,2.0,18.0,-50.0,8.0,30.0,0.09090909090909091
208,2018-08-04,2018,Grand Bodø,Stabæk,Away,0,11.0,29.0,22.7,2.0,2.0,18.0,-50.0,8.0,30.0,0.09090909090909091,3.0,44.0,25.5,13.0,4.0,5.0,23.0,43.0,46.0,0.5909090909090909
209,2018-08-05,2018,Arna-Bjørnar,Trondheims-Ørn,Home,6,6.0,36.0,22.0,9.0,8.0,5.0,11.0,35.0,39.0,0.4090909090909091,8.0,36.0,22.1,8.0,6.0,8.0,0.0,30.0,36.0,0.36363636363636365
209,2018-08-05,2018,Trondheims-Ørn,Arna-Bjørnar,Away,1,8.0,36.0,22.1,8.0,6.0,8.0,0.0,30.0,36.0,0.36363636363636365,6.0,36.0,22.0,9.0,8.0,5.0,11.0,35.0,39.0,0.4090909090909091
210,2018-08-11,2018,Vålerenga,Sandviken,Home,1,7.0,38.0,25.8,10.0,4.0,8.0,5.0,34.0,38.0,0.45454545454545453,9.0,23.0,24.4,4.0,6.0,12.0,-11.0,18.0,23.0,0.18181818181818182
210,2018-08-11,2018,Sandviken,Vålerenga,Away,0,9.0,23.0,24.4,4.0,6.0,12.0,-11.0,18.0,23.0,0.18181818181818182,7.0,38.0,25.8,10.0,4.0,8.0,5.0,34.0,38.0,0.45454545454545453
211,2018-08-11,2018,Klepp,Stabæk,Home,2,4.0,31.0,23.5,12.0,4.0,6.0,10.0,40.0,34.0,0.5454545454545454,3.0,44.0,25.5,13.0,4.0,5.0,23.0,43.0,46.0,0.5909090909090909
211,2018-08-11,2018,Stabæk,Klepp,Away,0,3.0,44.0,25.5,13.0,4.0,5.0,23.0,43.0,46.0,0.5909090909090909,4.0,31.0,23.5,12.0,4.0,6.0,10.0,40.0,34.0,0.5454545454545454
212,2018-08-11,2018,Røa,Kolbotn,Home,1,5.0,42.0,22.8,11.0,4.0,7.0,14.0,37.0,42.0,0.5,10.0,16.0,21.9,4.0,3.0,15.0,-26.0,15.0,17.0,0.18181818181818182
212,2018-08-11,2018,Kolbotn,Røa,Away,2,10.0,16.0,21.9,4.0,3.0,15.0,-26.0,15.0,17.0,0.18181818181818182,5.0,42.0,22.8,11.0,4.0,7.0,14.0,37.0,42.0,0.5
213,2018-08-11,2018,Trondheims-Ørn,Lyn,Home,1,8.0,36.0,22.1,8.0,6.0,8.0,0.0,30.0,36.0,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
213,2018-08-11,2018,Lyn,Trondheims-Ørn,Away,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,36.0,22.1,8.0,6.0,8.0,0.0,30.0,36.0,0.36363636363636365
214,2018-08-12,2018,Grand Bodø,LSK Kvinner,Home,0,11.0,29.0,22.7,2.0,2.0,18.0,-50.0,8.0,30.0,0.09090909090909091,1.0,65.0,24.2,19.0,2.0,1.0,50.0,59.0,68.0,0.8636363636363636
214,2018-08-12,2018,LSK Kvinner,Grand Bodø,Away,3,1.0,65.0,24.2,19.0,2.0,1.0,50.0,59.0,68.0,0.8636363636363636,11.0,29.0,22.7,2.0,2.0,18.0,-50.0,8.0,30.0,0.09090909090909091
215,2018-08-15,2018,Kolbotn,Lyn,Home,1,10.0,16.0,21.9,4.0,3.0,15.0,-26.0,15.0,17.0,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215,2018-08-15,2018,Lyn,Kolbotn,Away,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,16.0,21.9,4.0,3.0,15.0,-26.0,15.0,17.0,0.18181818181818182
216,2018-08-18,2018,Stabæk,Vålerenga,Home,0,3.0,44.0,25.5,13.0,4.0,5.0,23.0,43.0,46.0,0.5909090909090909,7.0,38.0,25.8,10.0,4.0,8.0,5.0,34.0,38.0,0.45454545454545453
216,2018-08-18,2018,Vålerenga,Stabæk,Away,1,7.0,38.0,25.8,10.0,4.0,8.0,5.0,34.0,38.0,0.45454545454545453,3.0,44.0,25.5,13.0,4.0,5.0,23.0,43.0,46.0,0.5909090909090909
217,2018-08-18,2018,Sandviken,Røa,Home,5,9.0,23.0,24.4,4.0,6.0,12.0,-11.0,18.0,23.0,0.18181818181818182,5.0,42.0,22.8,11.0,4.0,7.0,14.0,37.0,42.0,0.5
217,2018-08-18,2018,Røa,Sandviken,Away,3,5.0,42.0,22.8,11.0,4.0,7.0,14.0,37.0,42.0,0.5,9.0,23.0,24.4,4.0,6.0,12.0,-11.0,18.0,23.0,0.18181818181818182
218,2018-08-18,2018,Lyn,Klepp,Home,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,31.0,23.5,12.0,4.0,6.0,10.0,40.0,34.0,0.5454545454545454
218,2018-08-18,2018,Klepp,Lyn,Away,1,4.0,31.0,23.5,12.0,4.0,6.0,10.0,40.0,34.0,0.5454545454545454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219,2018-08-18,2018,Kolbotn,Trondheims-Ørn,Home,3,10.0,16.0,21.9,4.0,3.0,15.0,-26.0,15.0,17.0,0.18181818181818182,8.0,36.0,22.1,8.0,6.0,8.0,0.0,30.0,36.0,0.36363636363636365
219,2018-08-18,2018,Trondheims-Ørn,Kolbotn,Away,3,8.0,36.0,22.1,8.0,6.0,8.0,0.0,30.0,36.0,0.36363636363636365,10.0,16.0,21.9,4.0,3.0,15.0,-26.0,15.0,17.0,0.18181818181818182
220,2018-08-18,2018,LSK Kvinner,Arna-Bjørnar,Home,2,1.0,65.0,24.2,19.0,2.0,1.0,50.0,59.0,68.0,0.8636363636363636,6.0,36.0,22.0,9.0,8.0,5.0,11.0,35.0,39.0,0.4090909090909091
220,2018-08-18,2018,Arna-Bjørnar,LSK Kvinner,Away,0,6.0,36.0,22.0,9.0,8.0,5.0,11.0,35.0,39.0,0.4090909090909091,1.0,65.0,24.2,19.0,2.0,1.0,50.0,59.0,68.0,0.8636363636363636
221,2018-08-19,2018,Avaldsnes,Grand Bodø,Home,3,2.0,48.0,25.5,15.0,3.0,4.0,34.0,48.0,51.0,0.6818181818181818,11.0,29.0,22.7,2.0,2.0,18.0,-50.0,8.0,30.0,0.09090909090909091
221,2018-08-19,2018,Grand Bodø,Avaldsnes,Away,3,11.0,29.0,22.7,2.0,2.0,18.0,-50.0,8.0,30.0,0.09090909090909091,2.0,48.0,25.5,15.0,3.0,4.0,34.0,48.0,51.0,0.6818181818181818
222,2018-08-25,2018,Arna-Bjørnar,Lyn,Home,2,6.0,36.0,22.0,9.0,8.0,5.0,11.0,35.0,39.0,0.4090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
222,2018-08-25,2018,Lyn,Arna-Bjørnar,Away,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,36.0,22.0,9.0,8.0,5.0,11.0,35.0,39.0,0.4090909090909091
223,2018-08-25,2018,Røa,Stabæk,Home,2,5.0,42.0,22.8,11.0,4.0,7.0,14.0,37.0,42.0,0.5,3.0,44.0,25.5,13.0,4.0,5.0,23.0,43.0,46.0,0.5909090909090909
223,2018-08-25,2018,Stabæk,Røa,Away,0,3.0,44.0,25.5,13.0,4.0,5.0,23.0,43.0,46.0,0.5909090909090909,5.0,42.0,22.8,11.0,4.0,7.0,14.0,37.0,42.0,0.5
224,2018-08-25,2018,Trondheims-Ørn,Avaldsnes,Home,1,8.0,36.0,22.1,8.0,6.0,8.0,0.0,30.0,36.0,0.36363636363636365,2.0,48.0,25.5,15.0,3.0,4.0,34.0,48.0,51.0,0.6818181818181818
224,2018-08-25,2018,Avaldsnes,Trondheims-Ørn,Away,1,2.0,48.0,25.5,15.0,3.0,4.0,34.0,48.0,51.0,0.6818181818181818,8.0,36.0,22.1,8.0,6.0,8.0,0.0,30.0,36.0,0.36363636363636365
225,2018-08-26,2018,LSK Kvinner,Kolbotn,Home,5,1.0,65.0,24.2,19.0,2.0,1.0,50.0,59.0,68.0,0.8636363636363636,10.0,16.0,21.9,4.0,3.0,15.0,-26.0,15.0,17.0,0.18181818181818182
225,2018-08-26,2018,Kolbotn,LSK Kvinner,Away,1,10.0,16.0,21.9,4.0,3.0,15.0,-26.0,15.0,17.0,0.18181818181818182,1.0,65.0,24.2,19.0,2.0,1.0,50.0,59.0,68.0,0.8636363636363636
226,2018-08-26,2018,Grand Bodø,Vålerenga,Home,1,11.0,29.0,22.7,2.0,2.0,18.0,-50.0,8.0,30.0,0.09090909090909091,7.0,38.0,25.8,10.0,4.0,8.0,5.0,34.0,38.0,0.45454545454545453
226,2018-08-26,2018,Vålerenga,Grand Bodø,Away,2,7.0,38.0,25.8,10.0,4.0,8.0,5.0,34.0,38.0,0.45454545454545453,11.0,29.0,22.7,2.0,2.0,18.0,-50.0,8.0,30.0,0.09090909090909091
227,2018-08-26,2018,Klepp,Sandviken,Home,1,4.0,31.0,23.5,12.0,4.0,6.0,10.0,40.0,34.0,0.5454545454545454,9.0,23.0,24.4,4.0,6.0,12.0,-11.0,18.0,23.0,0.18181818181818182
227,2018-08-26,2018,Sandviken,Klepp,Away,1,9.0,23.0,24.4,4.0,6.0,12.0,-11.0,18.0,23.0,0.18181818181818182,4.0,31.0,23.5,12.0,4.0,6.0,10.0,40.0,34.0,0.5454545454545454
228,2018-09-08,2018,Avaldsnes,LSK Kvinner,Home,1,2.0,48.0,25.5,15.0,3.0,4.0,34.0,48.0,51.0,0.6818181818181818,1.0,65.0,24.2,19.0,2.0,1.0,50.0,59.0,68.0,0.8636363636363636
228,2018-09-08,2018,LSK Kvinner,Avaldsnes,Away,4,1.0,65.0,24.2,19.0,2.0,1.0,50.0,59.0,68.0,0.8636363636363636,2.0,48.0,25.5,15.0,3.0,4.0,34.0,48.0,51.0,0.6818181818181818
229,2018-09-08,2018,Stabæk,Trondheims-Ørn,Home,2,3.0,44.0,25.5,13.0,4.0,5.0,23.0,43.0,46.0,0.5909090909090909,8.0,36.0,22.1,8.0,6.0,8.0,0.0,30.0,36.0,0.36363636363636365
229,2018-09-08,2018,Trondheims-Ørn,Stabæk,Away,0,8.0,36.0,22.1,8.0,6.0,8.0,0.0,30.0,36.0,0.36363636363636365,3.0,44.0,25.5,13.0,4.0,5.0,23.0,43.0,46.0,0.5909090909090909
230,2018-09-08,2018,Kolbotn,Arna-Bjørnar,Home,1,10.0,16.0,21.9,4.0,3.0,15.0,-26.0,15.0,17.0,0.18181818181818182,6.0,36.0,22.0,9.0,8.0,5.0,11.0,35.0,39.0,0.4090909090909091
230,2018-09-08,2018,Arna-Bjørnar,Kolbotn,Away,4,6.0,36.0,22.0,9.0,8.0,5.0,11.0,35.0,39.0,0.4090909090909091,10.0,16.0,21.9,4.0,3.0,15.0,-26.0,15.0,17.0,0.18181818181818182
231,2018-09-08,2018,Lyn,Røa,Home,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,42.0,22.8,11.0,4.0,7.0,14.0,37.0,42.0,0.5
231,2018-09-08,2018,Røa,Lyn,Away,4,5.0,42.0,22.8,11.0,4.0,7.0,14.0,37.0,42.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
232,2018-09-09,2018,Sandviken,Grand Bodø,Home,4,9.0,23.0,24.4,4.0,6.0,12.0,-11.0,18.0,23.0,0.18181818181818182,11.0,29.0,22.7,2.0,2.0,18.0,-50.0,8.0,30.0,0.09090909090909091
232,2018-09-09,2018,Grand Bodø,Sandviken,Away,1,11.0,29.0,22.7,2.0,2.0,18.0,-50.0,8.0,30.0,0.09090909090909091,9.0,23.0,24.4,4.0,6.0,12.0,-11.0,18.0,23.0,0.18181818181818182
233,2018-09-09,2018,Vålerenga,Klepp,Home,1,7.0,38.0,25.8,10.0,4.0,8.0,5.0,34.0,38.0,0.45454545454545453,4.0,31.0,23.5,12.0,4.0,6.0,10.0,40.0,34.0,0.5454545454545454
233,2018-09-09,2018,Klepp,Vålerenga,Away,1,4.0,31.0,23.5,12.0,4.0,6.0,10.0,40.0,34.0,0.5454545454545454,7.0,38.0,25.8,10.0,4.0,8.0,5.0,34.0,38.0,0.45454545454545453
234,2018-09-15,2018,Arna-Bjørnar,Stabæk,Home,6,6.0,36.0,22.0,9.0,8.0,5.0,11.0,35.0,39.0,0.4090909090909091,3.0,44.0,25.5,13.0,4.0,5.0,23.0,43.0,46.0,0.5909090909090909
234,2018-09-15,2018,Stabæk,Arna-Bjørnar,Away,2,3.0,44.0,25.5,13.0,4.0,5.0,23.0,43.0,46.0,0.5909090909090909,6.0,36.0,22.0,9.0,8.0,5.0,11.0,35.0,39.0,0.4090909090909091
235,2018-09-15,2018,Røa,Vålerenga,Home,2,5.0,42.0,22.8,11.0,4.0,7.0,14.0,37.0,42.0,0.5,7.0,38.0,25.8,10.0,4.0,8.0,5.0,34.0,38.0,0.45454545454545453
235,2018-09-15,2018,Vålerenga,Røa,Away,1,7.0,38.0,25.8,10.0,4.0,8.0,5.0,34.0,38.0,0.45454545454545453,5.0,42.0,22.8,11.0,4.0,7.0,14.0,37.0,42.0,0.5
236,2018-09-16,2018,Avaldsnes,Kolbotn,Home,0,2.0,48.0,25.5,15.0,3.0,4.0,34.0,48.0,51.0,0.6818181818181818,10.0,16.0,21.9,4.0,3.0,15.0,-26.0,15.0,17.0,0.18181818181818182
236,2018-09-16,2018,Kolbotn,Avaldsnes,Away,0,10.0,16.0,21.9,4.0,3.0,15.0,-26.0,15.0,17.0,0.18181818181818182,2.0,48.0,25.5,15.0,3.0,4.0,34.0,48.0,51.0,0.6818181818181818
237,2018-09-16,2018,Grand Bodø,Klepp,Home,3,11.0,29.0,22.7,2.0,2.0,18.0,-50.0,8.0,30.0,0.09090909090909091,4.0,31.0,23.5,12.0,4.0,6.0,10.0,40.0,34.0,0.5454545454545454
237,2018-09-16,2018,Klepp,Grand Bodø,Away,5,4.0,31.0,23.5,12.0,4.0,6.0,10.0,40.0,34.0,0.5454545454545454,11.0,29.0,22.7,2.0,2.0,18.0,-50.0,8.0,30.0,0.09090909090909091
238,2018-09-16,2018,Trondheims-Ørn,Sandviken,Home,3,8.0,36.0,22.1,8.0,6.0,8.0,0.0,30.0,36.0,0.36363636363636365,9.0,23.0,24.4,4.0,6.0,12.0,-11.0,18.0,23.0,0.18181818181818182
